"HOTEL_ID","HOTEL_NAME","HOTEL_RATING","NUNBER_RATING","TITLE_RATING","HOTEL_PRICE","HOTEL_PRICE_FREE","ROOM_TYPE","HOTEL_ADDRESS","HOTEL_LOCATION","HOTEL_DISTANCE","HOTEL_CONTENT","NUMBER_DAY","BED_TYPE","HOTEL_URL","HOTEL_IMAGE","HOTEL_PRICE_2"
"82","D Homestay","9","95","Fabulous","10","5","Deluxe Queen Room with Two Queen Beds","90 Ngô Sĩ Liên, Hưng Lợi, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","2.7 km from centre","Nằm cách trung tâm thương mại Vincom Plaza Xuân Khánh 2,6 km, D Homestay cung cấp chỗ ở với sảnh khách chung, tiện nghi BBQ và lễ tân 24 giờ để tạo sự thuận tiện cho quý khách. WiFi miễn phí được cung cấp.

Các phòng máy lạnh có nhà bếp đầy đủ tiện nghi với khu vực ăn uống và bếp nấu ăn.

Chỗ nghỉ nhà dân phục vụ bữa sáng tự chọn hoặc kiểu Á.

D Homestay có sân hiên tắm nắng.

Chỗ nghỉ cách Chợ Nổi Cái Răng 3,8 km và trung tâm thương mại Vincom Plaza Hùng Vương 3,9 km. Sân bay gần nhất là Sân bay Quốc tế Cần Thơ, cách D Homestay 8 km.","1 đêm, 1 người lớn","2 giường đôi lớn","https://www.booking.com/hotel/vn/d-homestay.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=296795917_269137777_1_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=101&highlighted_blocks=296795917_269137777_1_0_0&hpos=1&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=296795917_269137777_1_0_0__21999999&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/82.jpg","Giá Cao"
"83","N&D Homestay","8","14","Good","15","10","Double Room","Đường số 24, Hưng Phú, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","2.5 km from centre
","Tọa lạc tại thành phố Cần Thơ, cách Bến Ninh Kiều 4 km, N&D Homestay cung cấp các phòng máy lạnh với Wi-Fi miễn phí. Nơi nghỉ cách Vincom Plaza Xuân Khánh khoảng 5 km, cách Vincom Plaza Hùng Vương 7 km và cách Chợ Nổi Cái Răng 7 km. Nơi nghỉ này cách Sân vận động Cần Thơ 8 km và cách Cầu Ninh Kiều 4,4 km.

Tất cả các phòng trong nhà trọ đều được trang bị ấm đun nước. Các phòng có phòng tắm riêng, dép và bộ khăn trải giường.

N&D Homestay cách Lotte Mart Cần Thơ 8 km và Bảo tàng Cần Thơ 5 km. Và sân bay gần nhất là sân bay quốc tế Cần Thơ 12 km.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/n-amp-d-homestay.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=226923817_201121911_2_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=102&highlighted_blocks=226923817_201121911_2_0_0&hpos=2&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=226923817_201121911_2_0_0__35000000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/83.jpg","Giá Trung Bình"
"84","Number One Hotel","6","164","Review score","12","7","Double Room","City, 1 Ngô Đức Kế, Street, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","0.6 km from centre
","Với sảnh khách chung, sân hiên và tầm nhìn ra quang cảnh thành phố, Number One Hotel tọa lạc tại thành phố Cần Thơ, cách Bến Ninh Kiều 400 m. Trong số các tiện nghi tại chỗ nghỉ này có lễ tân 24 giờ và dịch vụ phòng cùng với Wi-Fi miễn phí trong toàn bộ khuôn viên. Nơi nghỉ có bàn đặt tour và dịch vụ đặt vé cho khách.

Các phòng nghỉ được trang bị máy lạnh, truyền hình cáp màn hình phẳng, tủ lạnh, ấm đun nước, bồn rửa vệ sinh, dép và tủ quần áo. Các phòng có phòng tắm riêng, đồ vệ sinh cá nhân miễn phí và bộ khăn trải giường.

Khách sạn cách trung tâm thương mại Vincom Plaza Hùng Vương 2,3 km và trung tâm thương mại Vincom Plaza Xuân Khánh 2,8 km. Sân bay gần nhất là Sân bay Quốc tế Cần Thơ, cách Number One Hotel 10 km.","1 đêm, 1 người lớn","1 giường đôi","https://www.booking.com/hotel/vn/khach-san-so-mot-number-one.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=141024901_335434486_0_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=103&highlighted_blocks=141024901_335434486_0_0_0&hpos=3&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=141024901_335434486_0_0_0__27000000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/84.jpg","Giá Trung Bình"
"85","Ngoc Lam Can Tho Hotel","8","18","Good","15","10","Standard Double Room","172C Ba Tháng Hai, Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","2 km from centre","Tọa lạc tại thành phố Cần Thơ, cách Vincom Plaza Xuân Khánh 1,6 km và Vincom Plaza Hùng Vương 2,9 km, Ngoc Lam Can Tho Hotel cung cấp chỗ nghỉ với nhà hàng và Wi-Fi miễn phí trong toàn bộ khuôn viên cũng như chỗ đỗ xe riêng miễn phí cho những khách lái xe. Nơi nghỉ cách Bến Ninh Kiều khoảng 5 km, cách siêu thị Lotte Mart Cần Thơ và Chợ nổi Cái Răng 5 km. Khách sạn có các phòng dành cho gia đình.

Các phòng được trang bị máy lạnh, truyền hình vệ tinh màn hình phẳng, minibar, ấm đun nước, bồn rửa vệ sinh, dép và tủ quần áo. Các phòng có phòng tắm riêng, đồ vệ sinh cá nhân miễn phí và bộ khăn trải giường.

Các ngôn ngữ nói tại lễ tân bao gồm tiếng Việt và tiếng Anh.

Khách sạn cách Sân vận động Cần Thơ 3,9 km và Bảo tàng Cần Thơ 4,3 km. Sân bay gần nhất là Quốc tế Cần Thơ, cách Ngoc Lam Can Tho Hotel 9 km và khách sạn cung cấp dịch vụ đưa đón sân bay trả phí.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/khach-san-ngoc-lam-can-tho.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=140362201_200385826_2_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=104&highlighted_blocks=140362201_200385826_2_0_0&hpos=4&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=140362201_200385826_2_0_0__35000000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/85.jpg","Giá Trung Bình"
"86","Bao Gia Trang Vien - The Green resort","7","4","Good","38","33","King Room with Garden View","268 Huỳnh Thị Nở, KV, Phú Qưới, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","2 km from centre","Bao Gia Trang Vien Homestay cung cấp chỗ ở tại thành phố Cần Thơ, cách Chợ Nổi Cái Răng 2,9 km và có Wi-Fi miễn phí trong toàn bộ khuôn viên. Chỗ nghỉ nhà dân này có sân hiên tắm nắng và tầm nhìn ra sông, đồng thời du khách có thể dùng bữa tại nhà hàng. Có sẵn chỗ đậu xe miễn phí.

Với nhiều loại phòng, mỗi chỗ ở đều có nội thất bằng gỗ, ấm áp và được trang bị quạt điện tử. Phòng tắm chung được trang bị vòi sen.

Chỗ nghỉ có bếp chung.

Khu vực này nổi tiếng với hoạt động đạp xe và câu cá. Bao Gia Trang Vien Homestay cách Bến Ninh Kiều 8 km và Bảo tàng Cần Thơ 8 km. Sân bay gần nhất là Sân bay Rạch Giá, cách chỗ nghỉ 68 km.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/bao-gia-trang-vien-homestay.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=139122212_200973595_2_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=105&highlighted_blocks=139122212_200973595_2_0_0&hpos=5&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=139122212_200973595_2_0_0__86200000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/86.jpg","Giá Cao"
"87","Khoa Phu Hotel","9","41","Very good","11","6","Double Room","Xuân Khánh, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.1 km from centre
","Khoa Phu Hotel cung cấp chỗ ở 1 sao tại thành phố Cần Thơ, cách trung tâm thương mại Vincom Plaza Xuân Khánh 200 m và trung tâm thương mại Vincom Plaza Hùng Vương 4 km. Trong số các tiện nghi tại chỗ nghỉ này có lễ tân 24 giờ và dịch vụ phòng cùng với Wi-Fi miễn phí trong toàn bộ khuôn viên. Bãi đậu xe riêng có thể được bố trí với một khoản phụ phí.

Khách sạn cách Chợ Nổi Cái Răng 6 km và Bến Ninh Kiều 6 km. Sân bay gần nhất là Sân bay Quốc tế Cần Thơ, cách Khoa Phu Hotel 9 km.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/khoa-phu.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=126766101_119449577_2_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=106&highlighted_blocks=126766101_119449577_2_0_0&hpos=6&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=126766101_119449577_2_0_0__25000000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/87.jpg","Giá Trung Bình"
"88","Hau Giang Hotel","8","54","Very good","34","29","Superior Double or Twin Room","18 Hải Thượng Lãn Ông, Phường 1, Vị Thanh, Hậu Giang, Việt Nam","Hậu Giang","0.2 km from centre
","Khách có thể tìm thấy các phòng và suite hiện đại với Wi-Fi miễn phí và máy lạnh ở Hau Giang Hotel. Tọa lạc tại thành phố Cần Thơ, khách sạn có nhà hàng riêng và bãi đậu xe miễn phí.

Chỉ cách Chợ Cần Thơ cổ 300 m, Hau Giang Hotel cách Bến Ninh Kiều và Bảo tàng Cần Thơ 400 m. Bến thuyền Cần Thơ cách đó 500 m. Chợ Nổi Cái Răng cách khách sạn 5,8 km.

Tất cả các phòng đều được trang bị truyền hình cáp màn hình phẳng, khu vực tiếp khách, bàn làm việc và minibar. Phòng tắm riêng đi kèm bồn tắm hoặc vòi sen và đồ vệ sinh cá nhân miễn phí.

Tại Hau Giang Hotel, du khách sẽ tìm thấy lễ tân 24 giờ và sân hiên. Các tiện nghi khác được cung cấp bao gồm dịch vụ đặt vé và bàn đặt tour.

Nhà hàng của khách sạn phục vụ tuyển chọn các món ăn Việt Nam và phương Tây.","1 đêm, 1 người lớn","Giường: 1 giường đôi hoặc 2 giường đơn","https://www.booking.com/hotel/vn/hau-giang.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=78520902_226139782_0_0_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=107&highlighted_blocks=78520902_226139782_0_0_0&hpos=7&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=78520902_226139782_0_0_0__76500000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/88.jpg","Giá Cao"
"89","Hanh Phuc Hotel","6","13","Review score","29","24","Superior Room","75-77-79, Lý Hồng Thanh, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","1.2 km from centre
","Khách sạn Hạnh Phúc tọa lạc tại trung tâm thương mại Quận Ninh Kiều, Cần Thơ. Nơi đây cung cấp chỗ ở thoải mái với máy lạnh và tiện nghi phòng tắm riêng. Khách sạn cung cấp dịch vụ mát-xa và Wi-Fi miễn phí trong toàn bộ khách sạn.

Các phòng của Khách sạn Hạnh Phúc có sàn lát gạch, TV và minibar. Đồ vệ sinh cá nhân miễn phí được cung cấp để tạo sự thuận tiện cho khách. Một số phòng có ban công riêng, khu vực tiếp khách và phòng tắm với bồn tắm.

Khách sạn nằm cách Sân bay Quốc tế Cần Thơ khoảng 10 km và cách Bến Ninh Kiều 2 km. Trung tâm giải trí Cái Khế cách khách sạn 500 m.","1 đêm, 1 người lớn","2 giường (1 giường đơn, 1 giường đôi lớn)","https://www.booking.com/hotel/vn/hanh-phuc.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=49981901_190301466_0_1_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=108&highlighted_blocks=49981901_190301466_0_1_0&hpos=8&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=49981901_190301466_0_1_0__65000000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/89.jpg","Giá Cao"
"90","Kim Long Hotel","8","101","Very good","16","11","Standard Double Room","9 Châu Văn Liêm, P Tân An, Q Ninh Kiều Cần Thơ Can Tho City, 94000, Việt Nam","Ninh Kiều","0.6 km from centre
","Tọa lạc tại Thành phố Cần Thơ, Kim Long Hotel cung cấp các phòng máy lạnh với Wi-Fi miễn phí. Khách sạn sử dụng hệ thống sưởi bằng năng lượng mặt trời và có ban công trên tầng cao nhất cho tất cả các du khách.

Kim Long Hotel chỉ cách Bến Ninh Kiều 20 m và cách Chợ Cổ Cần Thơ 50 m. Bến xe Hùng Vương cách đó 10 phút lái xe trong khi đến Sân bay Quốc tế Cần Thơ mất khoảng 30 phút đi xe hơi.

Tất cả các phòng đều có truyền hình cáp màn hình phẳng và minibar. Phòng tắm riêng đi kèm vòi sen nước nóng và đồ vệ sinh cá nhân miễn phí.

Du khách có thể sử dụng lễ tân 24 giờ, nơi cung cấp dịch vụ giữ hành lý và két an toàn. Dịch vụ giặt, ủi và đưa đón sân bay được cung cấp với một khoản phụ phí.

Các lựa chọn bữa sáng có thể được đặt trước khi nhận phòng và du khách có thể lựa chọn bánh mì, trứng, bơ và mì ăn liền. Xung quanh khách sạn có các nhà hàng và quán ăn địa phương.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/kim-long.en-gb.html?label=gen173nr-1DCAEoggI46AdIM1gEaKQCiAEBmAEJuAEHyAEM2AED6AEBiAIBqAIDuALCxJ31BcACAQ&sid=7c72d2913d890691c9091d5cd172597c&all_sr_blocks=46663004_190291124_0_2_0&checkin=2021-09-21&checkout=2021-09-22&dest_id=-3709910&dest_type=city&group_adults=1&group_children=0&hapos=109&highlighted_blocks=46663004_190291124_0_2_0&hpos=9&no_rooms=1&req_adults=1&req_children=0&room1=A&sr_order=popularity&sr_pri_blocks=46663004_190291124_0_2_0__36000000&srepoch=1631863300&srpvid=3e4333c2fe9800e9&ucfs=1&from=searchresults;highlight_room=#hotelTmpl","KhachSan/image_hotel/90.jpg","Giá Trung Bình"
"91","Mekong Daniel Bungalow","8","37","Very good","11","6","One-Bedroom Apartment with City View","Xã Nhơn Nghĩa, H. Phong Điền, Thành Phố Cần Thơ, Vietnam Can Tho City, Việt Nam","Phong Điền","0.6 km from centre
","Nằm ở thành phố Cần Thơ, cách Chợ nổi Cái Răng 32 km, ""MEKONG DANIEL HOMESTAY CAN THO"" có chỗ nghỉ với nhà hàng, chỗ đỗ xe riêng miễn phí, quán bar và vườn. Khách sạn 3 sao này cung cấp dịch vụ phòng và dịch vụ concierge. Chỗ nghỉ cũng có lễ tân 24 giờ, dịch vụ đưa đón sân bay, bếp chung và WiFi miễn phí.

Mỗi phòng nghỉ tại ""MEKONG DANIEL HOMESTAY CAN THO"" đều được bố trí sân trong nhìn ra vườn, tủ để quần áo và ấm đun nước. Các phòng còn có tầm nhìn ra hồ nước và phòng tắm riêng đi kèm chậu rửa vệ sinh (bidet) cùng đồ vệ sinh cá nhân miễn phí.

Khách sạn phục vụ bữa sáng kiểu lục địa hoặc bữa sáng à la carte.

""MEKONG DANIEL HOMESTAY CAN THO"" có sân hiên. Du khách có thể thuê xe đạp và xe hơi tại khách sạn trong khi đi xe đạp cũng như câu cá là các hoạt động được ưa chuộng trong khu vực.

Trung tâm thương mại Vincom Plaza Xuân Khánh nằm trong bán kính 34 km từ ""MEKONG DANIEL HOMESTAY CAN THO"" trong khi siêu thị Lotte Mart Cần Thơ cách đó 36 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, cách chỗ nghỉ 43 km.","1 đêm, 1 người lớn","1 giường đôi","https://www.booking.com/hotel/vn/mekong-daniel-homestay-can-tho-can-tho123456789101112.vi.html","KhachSan/image_hotel/91.jpg","Giá Trung Bình"
"92","Bao Gia Trang Vien - The Green Resort","9","301","Superb","12","7","Bed in 6-Bed Mixed Dormitory Room","268 Huỳnh Thị Nở, KV, Phú Qưới, Cái Răng, Cần Thơ, Việt Nam","Cái Răng","0.6 km from centre
","Bao Gia Trang Vien Homestay cung cấp Wi-Fi miễn phí trong toàn bộ khuôn viên và chỗ nghỉ tại thành phố Cần Thơ, cách Chợ Nổi Cái Răng 2,9 km. Chỗ nghỉ nhà dân này có hiên tắm nắng, tầm nhìn ra quang cảnh dòng sông và nhà hàng phục vụ ăn uống. Bãi đậu xe riêng có sẵn trong khuôn viên.

Trong số nhiều loại phòng, mỗi phòng tại đây đều có nội thất bằng gỗ ấm cúng và được trang bị quạt điện. Các phòng tắm chung đi kèm vòi sen.

Chỗ nghỉ có bếp chung.

Đi xe đạp và câu cá là các hoạt động được du khách ưa chuộng tại khu vực này. Bao Gia Trang Vien Homestay nằm trong bán kính 8 km từ Bến Ninh Kiều và Bảo tàng Cần Thơ. Sân bay gần nhất là Sân bay Rạch Giá, cách đó 68 km.","1 đêm, 1 người lớn","1 giường tầng","https://www.booking.com/hotel/vn/bao-gia-trang-vien-homestay.vi.html","KhachSan/image_hotel/92.jpg","Giá Trung Bình"
"93","Nesta Hotel","9","342","Superb","43","38","One-Bedroom House","9C Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ, Việt Nam","Ninh Kiều","2.2 km from centre","Nesta Hanoi Hotel nằm trong bán kính 5 phút tản bộ từ Hồ Thiền Quang, Ga Hà Nội và chợ địa phương. Khách sạn có nhà hàng quốc tế và Wi-Fi miễn phí trong toàn bộ khách sạn.

Các phòng máy lạnh tại Nesta Hanoi Hotel có khu vực tiếp khách nhỏ bên cửa sổ lớn. Mỗi phòng đều có TV, két an toàn và tiện nghi pha trà/cà phê. Phòng tắm riêng được trang bị bồn tắm và vòi sen nước nóng.

Khách sạn có lễ tân phục vụ suốt 24 giờ trong ngày và trung tâm dịch vụ doanh nhân. Khách sạn cung cấp dịch vụ cho thuê xe hơi, thu đổi ngoại tệ và giặt là.

Nhà hàng Le Palace phục vụ tiệc tự chọn với các món ăn Châu Á và Phương Tây vào bữa sáng, bữa trưa và bữa tối. Khách cũng có thể yêu cầu dịch vụ ăn uống tại phòng.

Nesta Hanoi Hotel cách Hồ Hoàn Kiếm 15 phút đi taxi và cách Chợ Đồng Xuân 20 phút đi taxi. Sân bay Quốc tế Nội Bài cách đó 45 phút đi xe hơi.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/vistahotelhanoi.vi.html","KhachSan/image_hotel/93.jpg","Giá Cao"
"94","Casa Eco Mekong Resort","9","285","Superb","10","5","Deluxe Room","Quốc lộ 91B, Thới An Đông, Bình Thủy, Cần Thơ, Việt Nam","Bình Thủy","0.4 km from centre","Tọa lạc tại thành phố Cần Thơ, CASA ECO Mekong Resort có nhà hàng, hồ bơi ngoài trời, sảnh khách chung và khu vườn. Khách sạn này có dịch vụ phòng và tiện nghi BBQ. Chỗ nghỉ cung cấp dịch vụ lễ tân 24 giờ và dịch vụ thu đổi ngoại tệ cho khách.

Tất cả phòng nghỉ tại khách sạn đều được trang bị máy điều hòa, TV truyền hình vệ tinh màn hình phẳng, tủ lạnh, ấm đun nước, chậu rửa vệ sinh (bidet), máy sấy tóc và bàn làm việc. Các phòng tại resort còn có tầm nhìn ra hồ nước và phòng tắm riêng với vòi sen cùng đồ vệ sinh cá nhân miễn phí. Trong phòng cũng được bố trí tủ để quần áo.

Khách lưu trú tại CASA ECO Mekong Resort có thể thưởng thức bữa sáng à la carte hoặc bữa sáng kiểu Á.

Chỗ nghỉ có sân hiên tắm nắng. Đi xe đạp là hoạt động được ưa chuộng trong khu vực và du khách cũng có thể thuê xe hơi tại CASA ECO Mekong Resort.

Siêu thị Lotte Mart Cần Thơ và trung tâm thương mại Vincom Plaza Xuân Khánh đều nằm cách resort 9 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 2 km từ CASA ECO Mekong Resort, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay miễn phí.","1 đêm, 1 người lớn","1 giường đôi lớn","https://www.booking.com/hotel/vn/casa-eco-mekong-resort.vi.html","KhachSan/image_hotel/94.jpg","Giá Cao"
